freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	P/W	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	
4,0502772E-002	2,4581372E+002	-2,3692797E+001	2,4695290E+002	5,5054564E+000	1,320676993567697E+005	1,2511040E+000	-6,4864343E-001	-1,6585138E+005	-1,5265938E+003	4,000000000000000E+000	40	1,4298196E-002	5,7898473E-005	0	-2,987234682582575E-002	0,0000000E+000	4,0306756E-003	-3,8849734E-004	4,0493552E-003	-5,5054564E+000	-1,5265933E+006	1,5838472E+007	1,5911872E+007	-9,5505455E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,5505455E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,5505455E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,5054564E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,5054564E+000	-1,0375040E+001	-5,5054564E+000	-8,988994281399723E-003
3,2105520E-002	2,6964865E+002	1,2289274E+001	2,6992856E+002	-2,6094570E+000	1,321331917373878E+005	1,2511307E+000	-7,4115741E-001	4,0337984E+005	8,3612073E+002	4,000000000000000E+000	40	1,4306706E-002	5,3001826E-005	0	-4,287783258864335E-002	0,0000000E+000	3,7008424E-003	1,6866637E-004	3,7046839E-003	2,6094570E+000	8,3612131E+005	1,8345984E+007	1,8365028E+007	-8,7390541E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7390541E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7390541E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,6094570E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,6094570E+000	2,1941788E+001	2,6094570E+000	-1,300548576281760E-002
2,5420561E-002	2,4728745E+002	5,4903477E+001	2,5330905E+002	-1,2517924E+001	1,322553287916477E+005	1,2510535E+000	-8,8931119E-001	1,1403420E+005	5,3571450E+003	4,000000000000000E+000	39	1,4159782E-002	5,5899232E-005	0	-7,136509744932937E-002	0,0000000E+000	3,8539020E-003	8,5565454E-004	3,9477469E-003	1,2517924E+001	5,3571445E+006	2,4128798E+007	2,4716348E+007	-7,7482079E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,7482079E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,7482079E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,2517924E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,2517924E+001	4,5040398E+000	1,2517924E+001	-2,848726486068601E-002
2,0122826E-002	2,0956165E+002	6,4167389E+001	2,1916554E+002	-1,7024492E+001	1,323598044515587E+005	1,2510624E+000	-9,9333334E-001	1,2325848E+005	1,0565766E+004	4,000000000000000E+000	39	1,4159206E-002	6,4605076E-005	0	-9,944953194634575E-002	0,0000000E+000	4,3628197E-003	1,3358874E-003	4,5627612E-003	1,7024492E+001	1,0565764E+007	3,4506300E+007	3,6087672E+007	-7,2975510E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,2975510E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,2975510E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,7024492E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,7024492E+001	3,2658591E+000	1,7024492E+001	-2,808443449701638E-002
1,5950948E-002	1,8485744E+002	4,9540325E+001	1,9138055E+002	-1,5002292E+001	1,324915984036792E+005	1,2510610E+000	-1,1040007E+000	2,0140711E+005	1,3495745E+004	4,000000000000000E+000	39	1,4150535E-002	7,3939249E-005	0	-1,388822378704581E-001	0,0000000E+000	5,0470931E-003	1,3525810E-003	5,2251914E-003	1,5002292E+001	1,3495743E+007	5,0358752E+007	5,2135776E+007	-7,4997711E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,4997711E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,4997711E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,5002292E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,5002292E+001	3,7314539E+000	1,5002292E+001	-3,943270592411234E-002
1,2626052E-002	1,7830524E+002	2,7595116E+001	1,8042796E+002	-8,7974911E+000	1,326580920065393E+005	1,2510619E+000	-1,2135105E+000	4,5679397E+005	1,0685063E+004	4,000000000000000E+000	39	1,4156571E-002	7,8461067E-005	0	-1,937624893485426E-001	0,0000000E+000	5,4771723E-003	8,4766548E-004	5,5423779E-003	8,7974911E+000	1,0685065E+007	6,9041304E+007	6,9863240E+007	-8,1202507E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1202507E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1202507E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7974911E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7974911E+000	6,4614782E+000	8,7974911E+000	-5,488025147808448E-002
9,9972636E-003	1,8240176E+002	4,8129988E+000	1,8246526E+002	-1,5115016E+000	1,328683569952450E+005	1,2510662E+000	-1,3227174E+000	3,3076780E+006	2,3014121E+003	4,000000000000000E+000	39	1,4156403E-002	7,7584104E-005	0	-2,693230599715465E-001	0,0000000E+000	5,4785884E-003	1,4456242E-004	5,4804953E-003	1,5115016E+000	2,3014178E+006	8,7218312E+007	8,7248672E+007	-8,8488495E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,8488495E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,8488495E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,5115016E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,5115016E+000	3,7897736E+001	1,5115016E+000	-7,556057062300398E-002
1,0000186E+006	1,3899567E+002	3,2540161E+001	1,4275383E+002	-1,3176172E+001	1,340246792467944E+005	1,3209647E+000	-1,1164791E-002	4,8909406E-003	2,5413017E-004	5,000000000000000E+000	39	1,3476169E-002	9,4401446E-005	0	-4,159020819277127E-006	0,0000000E+000	6,8206494E-003	1,5967765E-003	7,0050661E-003	1,3176172E+001	2,5413013E-001	1,0855199E+000	1,1148702E+000	-7,6823830E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,6823830E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,6823830E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,3176172E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,3176172E+001	4,2715111E+000	1,3176172E+001	0,000000000000000E+000
7,9201306E+005	1,4295279E+002	2,8711668E+001	1,4580762E+002	-1,1356599E+001	1,340250982378246E+005	1,3209637E+000	-1,3685067E-002	6,9988929E-003	2,7138495E-004	5,000000000000000E+000	39	1,4716575E-002	1,0093145E-004	0	-5,815652103413514E-006	0,0000000E+000	6,7240698E-003	1,3505106E-003	6,8583521E-003	1,1356599E+001	2,7138495E-001	1,3512013E+000	1,3781853E+000	-7,8643402E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,8643402E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,8643402E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,1356599E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,1356599E+001	4,9789090E+000	1,1356599E+001	-1,656631284136387E-006
6,2729181E+005	1,4622282E+002	2,5325993E+001	1,4839987E+002	-9,8262224E+000	1,340255172457349E+005	1,3209573E+000	-1,5669068E-002	1,0018069E-002	2,9177623E-004	5,000000000000000E+000	39	1,4941149E-002	1,0068168E-004	0	-7,627759213090435E-006	0,0000000E+000	6,6396953E-003	1,1500042E-003	6,7385505E-003	9,8262224E+000	2,9177633E-001	1,6846071E+000	1,7096884E+000	-8,0173775E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0173775E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0173775E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,8262224E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,8262224E+000	5,7736268E+000	9,8262224E+000	-1,812107109676920E-006
4,9682675E+005	1,4891438E+002	2,2409513E+001	1,5059109E+002	-8,5579901E+000	1,340259362450856E+005	1,3209640E+000	-1,7789377E-002	1,4294953E-002	3,1655488E-004	5,000000000000000E+000	39	1,4502411E-002	9,6303243E-005	0	-9,468844046889393E-006	0,0000000E+000	6,5665622E-003	9,8817493E-004	6,6404990E-003	8,5579901E+000	3,1655490E-001	2,1035519E+000	2,1272371E+000	-8,1442009E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1442009E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1442009E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5579901E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5579901E+000	6,6451411E+000	8,5579901E+000	-1,841084833798958E-006
3,9349206E+005	1,5128296E+002	1,9798538E+001	1,5257298E+002	-7,4559770E+000	1,340263552530492E+005	1,3209604E+000	-1,9832300E-002	2,0429187E-002	3,4400282E-004	5,000000000000000E+000	39	1,5043282E-002	9,8597287E-005	0	-1,172177388442085E-005	0,0000000E+000	6,4988234E-003	8,5050694E-004	6,5542404E-003	7,4559770E+000	3,4400287E-001	2,6285658E+000	2,6509802E+000	-8,2544022E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2544022E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2544022E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,4559770E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,4559770E+000	7,6411176E+000	7,4559770E+000	-2,252929837531460E-006
3,1165566E+005	1,5326369E+002	1,7662706E+001	1,5427809E+002	-6,5739884E+000	1,340267742309328E+005	1,3209529E+000	-2,1749733E-002	2,8912647E-002	3,7896042E-004	5,000000000000000E+000	39	1,4744776E-002	9,5572716E-005	0	-1,422249136099466E-005	0,0000000E+000	6,4391829E-003	7,4207661E-004	6,4818016E-003	6,5739884E+000	3,7896049E-001	3,2883334E+000	3,3100979E+000	-8,3426010E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3426010E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3426010E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,5739884E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,5739884E+000	8,6772480E+000	6,5739884E+000	-2,500717476573805E-006
2,4683603E+005	1,5506905E+002	1,5738687E+001	1,5586569E+002	-5,7953730E+000	1,340271932489765E+005	1,3209589E+000	-2,3930645E-002	4,0967841E-002	4,1771398E-004	5,000000000000000E+000	39	1,4639059E-002	9,3920986E-005	0	-1,688272550944667E-005	0,0000000E+000	6,3829883E-003	6,4783951E-004	6,4157802E-003	5,7953730E+000	4,1771391E-001	4,1156235E+000	4,1367669E+000	-8,4204628E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4204628E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4204628E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,7953730E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,7953730E+000	9,8527308E+000	5,7953730E+000	-2,660234148452016E-006
1,9549808E+005	1,5668562E+002	1,4172682E+001	1,5732530E+002	-5,1685085E+000	1,340276122488868E+005	1,3209563E+000	-2,5831668E-002	5,7441477E-002	4,6615736E-004	5,000000000000000E+000	39	1,4876739E-002	9,4560375E-005	0	-1,966485326769301E-005	0,0000000E+000	6,3304123E-003	5,7260465E-004	6,3562565E-003	5,1685085E+000	4,6615747E-001	5,1535869E+000	5,1746268E+000	-8,4831490E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4831490E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4831490E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,1685085E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,1685085E+000	1,1055468E+001	5,1685085E+000	-2,782127758246336E-006
1,5483967E+005	1,5801054E+002	1,3030064E+001	1,5854689E+002	-4,7141299E+000	1,340280312363438E+005	1,3209552E+000	-2,7790124E-002	7,8884438E-002	5,3280580E-004	5,000000000000000E+000	39	1,4445106E-002	9,1109359E-005	0	-2,305277539151171E-005	0,0000000E+000	6,2859459E-003	5,1835953E-004	6,3072825E-003	4,7141299E+000	5,3280544E-001	6,4611306E+000	6,4830618E+000	-8,5285873E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5285873E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5285873E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,7141299E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,7141299E+000	1,2126614E+001	4,7141299E+000	-3,387922123818699E-006
1,2263398E+005	1,5929747E+002	1,1878226E+001	1,5973972E+002	-4,2644434E+000	1,340284502545744E+005	1,3209658E+000	-2,9924043E-002	1,0925913E-001	6,0413656E-004	5,000000000000000E+000	39	1,4541872E-002	9,1034788E-005	0	-2,637969979233154E-005	0,0000000E+000	6,2428527E-003	4,6550654E-004	6,2601841E-003	4,2644434E+000	6,0413635E-001	8,1020031E+000	8,1244955E+000	-8,5735558E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5735558E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5735558E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,2644434E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,2644434E+000	1,3410880E+001	4,2644434E+000	-3,326924400819835E-006
9,7127375E+004	1,6066220E+002	1,1069727E+001	1,6104311E+002	-3,9414861E+000	1,340288692369913E+005	1,3209642E+000	-3,1797282E-002	1,4802721E-001	6,9940882E-004	5,000000000000000E+000	39	1,4387668E-002	8,9340479E-005	0	-2,977421286493578E-005	0,0000000E+000	6,1948304E-003	4,2682773E-004	6,2095174E-003	3,9414861E+000	6,9940823E-001	1,0150979E+001	1,0175045E+001	-8,6058517E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6058517E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6058517E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,9414861E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,9414861E+000	1,4513656E+001	3,9414861E+000	-3,394513072604241E-006
7,6928070E+004	1,6186800E+002	1,0367642E+001	1,6219968E+002	-3,6647880E+000	1,340292882463150E+005	1,3209569E+000	-3,3812240E-002	1,9955164E-001	8,1529608E-004	5,000000000000000E+000	39	1,4583952E-002	8,9913570E-005	0	-3,381393645179924E-005	0,0000000E+000	6,1526331E-003	3,9407608E-004	6,1652404E-003	3,6647880E+000	8,1529599E-001	1,2729060E+001	1,2755143E+001	-8,6335213E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6335213E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6335213E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,6647880E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,6647880E+000	1,5612806E+001	3,6647880E+000	-4,039723586863455E-006
6,0922652E+004	1,6296379E+002	9,7811098E+000	1,6325706E+002	-3,4347804E+000	1,340297072334788E+005	1,3209553E+000	-3,5752606E-002	2,6708728E-001	9,5870614E-004	5,000000000000000E+000	39	1,4282357E-002	8,7483852E-005	0	-3,800271608545720E-005	0,0000000E+000	6,1143059E-003	3,6698152E-004	6,1253090E-003	3,4347804E+000	9,5870709E-001	1,5973073E+001	1,6001818E+001	-8,6565216E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6565216E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6565216E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,4347804E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,4347804E+000	1,6661074E+001	3,4347804E+000	-4,188779633657961E-006
4,8257500E+004	1,6424808E+002	9,4968262E+000	1,6452240E+002	-3,3091583E+000	1,340299902457483E+005	1,3209628E+000	-3,7029713E-002	3,4727764E-001	1,1571342E-003	5,000000000000000E+000	39	1,5232688E-002	9,2587317E-005	0	-4,081110833643338E-005	0,0000000E+000	6,0680648E-003	3,5085558E-004	6,0781995E-003	3,3091583E+000	1,1571342E+000	2,0012693E+001	2,0046118E+001	-8,6690842E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6690842E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6690842E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,3091583E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,3091583E+000	1,7295050E+001	3,3091583E+000	-2,808392250976184E-006
3,8218156E+004	1,6536234E+002	9,2022228E+000	1,6561818E+002	-3,1851587E+000	1,340304092403518E+005	1,3209658E+000	-3,9066669E-002	4,5254067E-001	1,3970988E-003	5,000000000000000E+000	39	1,4280010E-002	8,6222477E-005	0	-4,539814554666696E-005	0,0000000E+000	6,0286568E-003	3,3548780E-004	6,0379845E-003	3,1851587E+000	1,3970984E+000	2,5105621E+001	2,5144464E+001	-8,6814842E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6814842E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6814842E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,1851587E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,1851587E+000	1,7969826E+001	3,1851587E+000	-4,587037210233574E-006
3,0266479E+004	1,6637202E+002	8,8614893E+000	1,6660785E+002	-3,0488698E+000	1,340306922437414E+005	1,3209721E+000	-4,0260430E-002	5,9340549E-001	1,6787037E-003	5,000000000000000E+000	39	1,4643257E-002	8,7890563E-005	0	-4,842774152721196E-005	0,0000000E+000	5,9936224E-003	3,1923893E-004	6,0021183E-003	3,0488698E+000	1,6787018E+000	3,1517200E+001	3,1561874E+001	-8,6951134E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6951134E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6951134E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,0488698E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,0488698E+000	1,8774725E+001	3,0488698E+000	-3,029595980545006E-006
2,3975656E+004	1,6770940E+002	8,8179331E+000	1,6794106E+002	-3,0097632E+000	1,340309752502777E+005	1,3209683E+000	-4,1726802E-002	7,5280565E-001	2,0754042E-003	5,000000000000000E+000	39	1,4820377E-002	8,8247492E-005	0	-5,167457851459605E-005	0,0000000E+000	5,9462562E-003	3,1264612E-004	5,9544700E-003	3,0097632E+000	2,0754061E+000	3,9472378E+001	3,9526901E+001	-8,6990234E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6990234E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6990234E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,0097632E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,0097632E+000	1,9019127E+001	3,0097632E+000	-3,246836987384087E-006
1,8983818E+004	1,6876746E+002	8,7477331E+000	1,6899402E+002	-2,9671600E+000	1,340312582308138E+005	1,3209698E+000	-4,2897806E-002	9,5838720E-001	2,5679669E-003	5,000000000000000E+000	39	1,4811615E-002	8,7645793E-005	0	-5,504075113134402E-005	0,0000000E+000	5,9094364E-003	3,0630414E-004	5,9173694E-003	2,9671600E+000	2,5679696E+000	4,9543034E+001	4,9609543E+001	-8,7032837E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7032837E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7032837E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,9671600E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,9671600E+000	1,9292707E+001	2,9671600E+000	-3,366172616747971E-006
1,5040457E+004	1,6978828E+002	8,5881577E+000	1,7000534E+002	-2,8956428E+000	1,340315412412966E+005	1,3209761E+000	-4,4190016E-002	1,2321373E+000	3,1443725E-003	5,000000000000000E+000	39	1,4624227E-002	8,6022163E-005	0	-5,849167214138369E-005	0,0000000E+000	5,8746580E-003	2,9714944E-004	5,8821682E-003	2,8956428E+000	3,1443751E+000	6,2164391E+001	6,2243862E+001	-8,7104355E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7104355E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7104355E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8956428E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8956428E+000	1,9770048E+001	2,8956428E+000	-3,450921010039667E-006
1,1913598E+004	1,7118727E+002	8,6377068E+000	1,7140504E+002	-2,8885605E+000	1,340318242504729E+005	1,3209770E+000	-4,5590196E-002	1,5466026E+000	3,9276108E-003	5,000000000000000E+000	39	1,4256388E-002	8,3173676E-005	0	-6,197047430680788E-005	0,0000000E+000	5,8267214E-003	2,9400265E-004	5,8341338E-003	2,8885605E+000	3,9276068E+000	7,7839752E+001	7,7938782E+001	-8,7111443E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7111443E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7111443E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8885605E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8885605E+000	1,9818602E+001	2,8885605E+000	-3,478802165424190E-006
9,4374268E+003	1,7232518E+002	8,3826656E+000	1,7252895E+002	-2,7849271E+000	1,340322463945171E+005	1,3209461E+000	-4,7599927E-002	2,0117981E+000	4,7492469E-003	5,000000000000000E+000	39	1,4266927E-002	8,2692946E-005	0	-6,759363752278316E-005	0,0000000E+000	5,7892832E-003	2,8161658E-004	5,7961289E-003	2,7849271E+000	4,7492476E+000	9,7631821E+001	9,7747261E+001	-8,7215073E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7215073E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7215073E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7849271E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7849271E+000	2,0557325E+001	2,7849271E+000	-5,623163215975278E-006
7,4706152E+003	1,7343292E+002	8,4367809E+000	1,7363800E+002	-2,7850027E+000	1,340325869420455E+005	1,3209578E+000	-4,9045600E-002	2,5251489E+000	5,9614372E-003	5,000000000000000E+000	39	1,4283877E-002	8,2262392E-005	0	-7,211782684561856E-005	0,0000000E+000	5,7523060E-003	2,7982541E-004	5,7591079E-003	2,7850027E+000	5,9614391E+000	1,2254787E+002	1,2269278E+002	-8,7214996E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7214996E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7214996E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7850027E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7850027E+000	2,0556765E+001	2,7850027E+000	-4,524189322835403E-006
5,9169902E+003	1,7469829E+002	8,4011755E+000	1,7490018E+002	-2,7532115E+000	1,340329970688885E+005	1,3209534E+000	-5,0847240E-002	3,2016895E+000	7,3871827E-003	5,000000000000000E+000	39	1,4298201E-002	8,1750637E-005	0	-7,772178589609757E-005	0,0000000E+000	5,7109473E-003	2,7463731E-004	5,7175471E-003	2,7532115E+000	7,3871837E+000	1,5361281E+002	1,5379033E+002	-8,7246788E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7246788E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7246788E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7532115E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7532115E+000	2,0794506E+001	2,7532115E+000	-5,603959050479014E-006
4,6864971E+003	1,7579729E+002	8,4419899E+000	1,7599986E+002	-2,7492979E+000	1,340334594672304E+005	1,3209587E+000	-5,2902281E-002	4,0227861E+000	9,2553310E-003	5,000000000000000E+000	39	1,4298220E-002	8,1239952E-005	0	-8,441249387560958E-005	0,0000000E+000	5,6752828E-003	2,7253365E-004	5,6818225E-003	2,7492979E+000	9,2553310E+000	1,9273442E+002	1,9295651E+002	-8,7250702E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7250702E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7250702E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7492979E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7492979E+000	2,0824152E+001	2,7492979E+000	-6,690707979512003E-006
3,7111863E+003	1,7707130E+002	8,4440823E+000	1,7727252E+002	-2,7302222E+000	1,340339204289850E+005	1,3209456E+000	-5,4961428E-002	5,0787282E+000	1,1523304E-002	5,000000000000000E+000	39	1,4312734E-002	8,0738595E-005	0	-9,128065953866523E-005	0,0000000E+000	5,6346287E-003	2,6870117E-004	5,6410320E-003	2,7302222E+000	1,1523312E+001	2,4164215E+002	2,4191675E+002	-8,7269775E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7269775E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7269775E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7302222E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7302222E+000	2,0969870E+001	2,7302222E+000	-6,868165663055650E-006
2,9409380E+003	1,7825912E+002	8,4104052E+000	1,7845741E+002	-2,7012565E+000	1,340343814364732E+005	1,3209338E+000	-5,6936666E-002	6,4345374E+000	1,4291638E-002	5,000000000000000E+000	39	1,4311832E-002	8,0197467E-005	0	-9,842856612026319E-005	0,0000000E+000	5,5973516E-003	2,6408743E-004	5,6035779E-003	2,7012565E+000	1,4291633E+001	3,0291226E+002	3,0324921E+002	-8,7298744E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7298744E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7298744E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7012565E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7012565E+000	2,1195070E+001	2,7012565E+000	-7,147906581597964E-006
2,3292527E+003	1,7940678E+002	8,3790417E+000	1,7960234E+002	-2,6740077E+000	1,340348435911345E+005	1,3209422E+000	-5,8960758E-002	8,1547222E+000	1,7749000E-002	5,000000000000000E+000	39	1,4310670E-002	7,9679754E-005	0	-1,059403593273105E-004	0,0000000E+000	5,5617937E-003	2,5975885E-004	5,5678561E-003	2,6740077E+000	1,7749022E+001	3,8003043E+002	3,8044467E+002	-8,7325989E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7325989E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7325989E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,6740077E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,6740077E+000	2,1411373E+001	2,6740077E+000	-7,511793207047343E-006
