freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	THD Ewe/%	NSD Ewe/%	NSR Ewe/%	THD I/%	NSD I/%	NSR I/%	|Ewe h2|/V	|Ewe h3|/V	|Ewe h4|/V	|Ewe h5|/V	|Ewe h6|/V	|Ewe h7|/V	|I h2|/A	|I h3|/A	|I h4|/A	|I h5|/A	|I h6|/A	|I h7|/A	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	
2,3292527E+003	8,0480900E+000	1,8719163E+000	8,2629185E+000	-1,3093699E+001	1,213118042363932E+004	2,4856312E+000	-1,2594497E+000	3,6502037E+001	1,8733677E+000	1,000000000000000E+000	38	1,5477298E-002	1,8731030E-003	0	-5,071235462010993E-003	1,2773529E-001	6,0049497E-002	2,1059532E+000	1,2617795E-001	6,6990420E-002	9,6923417E-001	6,9927528E-006	6,3468460E-006	8,8063407E-006	8,1142534E-006	6,3159596E-006	8,9805844E-006	6,2896271E-007	1,6160554E-006	5,0954321E-007	1,3894524E-006	2,4138291E-007	4,7592914E-007	1,1787613E-001	2,7416971E-002	1,2102261E-001	1,3093699E+001	1,8733673E+003	8,0543301E+003	8,2693252E+003	-7,6906303E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,6906303E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,6906303E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,3093699E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,3093699E+001	4,2993855E+000	1,3093699E+001	-2,646576000713847E-004
1,8444061E+003	8,3596859E+000	1,8060222E+000	8,5525475E+000	-1,2190794E+001	1,213194040831542E+004	2,4856367E+000	-1,2874752E+000	4,7779381E+001	2,1305695E+000	1,000000000000000E+000	38	1,5481923E-002	1,8102119E-003	0	-5,339477154689453E-003	1,0833805E-001	1,0181677E-001	2,1420934E+000	1,2973934E-001	1,1123900E-001	9,8126119E-001	4,8433167E-006	3,4664004E-006	6,7301539E-006	1,0863996E-005	6,7602145E-006	4,0930995E-006	5,7812656E-007	1,6747531E-006	1,4938718E-007	1,4219690E-006	2,3820478E-007	4,4934237E-007	1,1428756E-001	2,4690626E-002	1,1692423E-001	1,2190794E+001	2,1305696E+003	9,8619443E+003	1,0089464E+004	-7,7809204E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,7809204E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,7809204E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,2190794E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,2190794E+001	4,6287837E+000	1,2190794E+001	-2,682416926784595E-004
1,4604702E+003	8,6429176E+000	1,7162839E+000	8,8116770E+000	-1,1231511E+001	1,213270027845813E+004	2,4856453E+000	-1,3155885E+000	6,3494820E+001	2,4087925E+000	1,000000000000000E+000	38	1,5472524E-002	1,7559114E-003	0	-5,615631499081604E-003	9,8720737E-002	9,1409273E-002	2,0976641E+000	1,6454613E-001	8,8117369E-002	1,0223318E+000	4,1565913E-006	6,6037901E-006	5,7897769E-006	8,3537161E-006	2,9317850E-006	6,0263719E-006	7,8331686E-007	1,8691758E-006	3,2935384E-007	1,8215702E-006	4,5392568E-007	5,6157074E-007	1,1131231E-001	2,2104058E-002	1,1348578E-001	1,1231511E+001	2,4087935E+003	1,2130274E+004	1,2367128E+004	-7,8768486E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,8768486E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,8768486E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,1231511E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,1231511E+001	5,0358319E+000	1,1231511E+001	-2,761543443921518E-004
1,1568517E+003	8,8880301E+000	1,6196836E+000	9,0344038E+000	-1,0327797E+001	1,213345899777417E+004	2,4856520E+000	-1,3438525E+000	8,4940002E+001	2,7300692E+000	1,000000000000000E+000	38	1,5453012E-002	1,7104627E-003	0	-5,895381468395712E-003	1,3176140E-001	7,5509086E-002	2,1096356E+000	1,7438786E-001	2,8140306E-002	1,0485293E+000	4,6449927E-006	1,0195787E-005	7,3456899E-006	1,0050647E-005	6,2884696E-006	7,2284433E-006	1,4619744E-006	1,7865631E-006	5,7454463E-007	1,6208096E-006	4,5233517E-007	2,8079668E-007	1,0889465E-001	1,9844091E-002	1,1068799E-001	1,0327797E+001	2,7300691E+003	1,4981281E+004	1,5228003E+004	-7,9672203E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,9672203E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,9672203E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,0327797E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,0327797E+001	5,4875102E+000	1,0327797E+001	-2,797499693141074E-004
9,1646613E+002	9,0973492E+000	1,5279235E+000	9,2247658E+000	-9,5339947E+000	1,213421802970354E+004	2,4856453E+000	-1,3710378E+000	1,1365855E+002	3,1181328E+000	1,000000000000000E+000	38	1,5431832E-002	1,6728698E-003	0	-6,182718828891488E-003	1,2625529E-001	3,8352646E-002	2,0883877E+000	1,6454008E-001	2,6116533E-002	1,0859127E+000	5,7488114E-006	4,5553761E-006	9,5124014E-006	1,0649122E-005	7,2411253E-006	7,1850882E-006	1,2633079E-006	1,5421547E-006	6,6570590E-007	1,7039781E-006	4,5944049E-007	1,5061516E-007	1,0690651E-001	1,7955227E-002	1,0840384E-001	9,5339947E+000	3,1181333E+003	1,8565551E+004	1,8825580E+004	-8,0466003E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0466003E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0466003E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,5339947E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,5339947E+000	5,9540606E+000	9,5339947E+000	-2,873373604957759E-004
7,2569403E+002	9,2865181E+000	1,4519761E+000	9,3993435E+000	-8,8864260E+000	1,213497811560630E+004	2,4856498E+000	-1,3986889E+000	1,5104527E+002	3,6043837E+000	1,000000000000000E+000	38	1,5418692E-002	1,6404010E-003	0	-6,474608355689406E-003	1,1338689E-001	7,1789570E-002	2,1129210E+000	1,7283526E-001	9,8744906E-002	1,0935897E+000	6,1211381E-006	5,4384227E-006	4,8928168E-006	9,7264674E-006	4,7426620E-006	6,4419487E-006	1,3646178E-006	1,7308528E-006	6,5082685E-007	1,5601165E-006	4,6261943E-007	1,5522664E-007	1,0511335E-001	1,6434800E-002	1,0639041E-001	8,8864260E+000	3,6043845E+003	2,3052842E+004	2,3332918E+004	-8,1113571E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1113571E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1113571E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,8864260E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,8864260E+000	6,3957791E+000	8,8864260E+000	-2,918895267979178E-004
5,7481604E+002	9,4571877E+000	1,4011384E+000	9,5604181E+000	-8,4274054E+000	1,213573839532248E+004	2,4856448E+000	-1,4264462E+000	1,9761058E+002	4,2444215E+000	1,000000000000000E+000	38	1,5410100E-002	1,6118647E-003	0	-6,774404485474431E-003	1,1724627E-001	4,7268346E-002	2,1297970E+000	1,5445985E-001	2,9795107E-002	1,1243498E+000	8,5241036E-006	7,1488325E-006	5,4223765E-006	5,7424436E-006	8,9602645E-006	4,0362529E-006	1,2548788E-006	1,2972092E-006	3,4694804E-007	1,5231885E-006	3,7031091E-007	4,9796591E-007	1,0346852E-001	1,5329476E-002	1,0459793E-001	8,4274054E+000	4,2444224E+003	2,8648344E+004	2,8961055E+004	-8,1572594E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1572594E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1572594E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4274054E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4274054E+000	6,7496457E+000	8,4274054E+000	-2,997961297850254E-004
4,5514554E+002	9,6062031E+000	1,3608649E+000	9,7021179E+000	-8,0631647E+000	1,213649829431850E+004	2,4856505E+000	-1,4521652E+000	2,5695367E+002	5,0553560E+000	1,000000000000000E+000	38	1,5397822E-002	1,5870578E-003	0	-7,077351278443808E-003	1,4268835E-001	5,9328429E-002	2,1178191E+000	1,6093610E-001	2,5384342E-002	1,1577327E+000	5,1049410E-006	5,6894928E-006	5,5227042E-006	1,5856647E-005	8,1435246E-006	3,9366505E-006	1,1964830E-006	1,5390833E-006	6,5640342E-007	1,4081875E-006	1,4068860E-007	4,8061548E-007	1,0205133E-001	1,4457124E-002	1,0307028E-001	8,0631647E+000	5,0553555E+003	3,5685230E+004	3,6041535E+004	-8,1936836E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1936836E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1936836E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0631647E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0631647E+000	7,0588956E+000	8,0631647E+000	-3,029467929693769E-004
3,6057681E+002	9,7499323E+000	1,3556131E+000	9,8437223E+000	-7,9155560E+000	1,213725698571454E+004	2,4855969E+000	-1,4822347E+000	3,2560162E+002	6,1750340E+000	1,000000000000000E+000	38	1,5388347E-002	1,5632650E-003	0	-7,386912616418830E-003	1,3376640E-001	6,7399405E-002	2,1080692E+000	1,6184545E-001	3,2093763E-002	1,1434778E+000	5,4772559E-006	5,8530318E-006	8,1936323E-006	1,5740548E-005	3,5735916E-006	4,5784286E-006	9,8212092E-007	1,5728345E-006	5,2318211E-007	1,5120720E-006	5,0343419E-007	2,0281479E-007	1,0061967E-001	1,3989978E-002	1,0158759E-001	7,9155560E+000	6,1750361E+003	4,4412504E+004	4,4839730E+004	-8,2084442E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2084442E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2084442E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,9155560E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,9155560E+000	7,1922674E+000	7,9155560E+000	-3,095613379750220E-004
2,8563962E+002	9,9045258E+000	1,3686790E+000	9,9986458E+000	-7,8677177E+000	1,213801589169726E+004	2,4856493E+000	-1,5063887E+000	4,0709903E+002	7,6281800E+000	1,000000000000000E+000	38	1,5387046E-002	1,5389130E-003	0	-7,703695111026056E-003	1,2136844E-001	4,5972779E-002	2,1233733E+000	1,5304838E-001	3,0904422E-002	1,1680349E+000	3,3669955E-006	5,6475769E-006	5,6045146E-006	1,1118272E-005	7,5099706E-006	8,3340738E-006	1,2363179E-006	1,0964762E-006	5,9986786E-007	1,4667718E-006	3,5367106E-007	2,7043961E-007	9,9072091E-002	1,3690499E-002	1,0001355E-001	7,8677177E+000	7,6281836E+003	5,5201770E+004	5,5726336E+004	-8,2132278E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2132278E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2132278E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,8677177E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,8677177E+000	7,2365584E+000	7,8677177E+000	-3,167824946072265E-004
2,2623093E+002	1,0061989E+001	1,4042094E+000	1,0159499E+001	-7,9446497E+000	1,213877421751997E+004	2,4856467E+000	-1,5317947E+000	5,0099835E+002	9,5709581E+000	1,000000000000000E+000	38	1,5384466E-002	1,5142938E-003	0	-8,023044243821964E-003	1,6170707E-001	7,1450673E-002	2,1427400E+000	1,6275404E-001	3,5567261E-002	1,1975247E+000	3,3789045E-006	9,3168383E-006	6,3527500E-006	1,5457599E-005	1,1726531E-005	9,8970077E-006	1,5486787E-006	1,2495765E-006	4,4825177E-007	1,2616135E-006	3,4652075E-007	9,3715052E-008	9,7485326E-002	1,3604647E-002	9,8430052E-002	7,9446497E+000	9,5709561E+003	6,8581563E+004	6,9246180E+004	-8,2055351E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2055351E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2055351E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,9446497E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,9446497E+000	7,1655903E+000	7,9446497E+000	-3,193491327959080E-004
1,7914027E+002	1,0232886E+001	1,4660527E+000	1,0337373E+001	-8,1532116E+000	1,213953632758278E+004	2,4856303E+000	-1,5594960E+000	6,0600659E+002	1,2188664E+001	1,000000000000000E+000	38	1,5379946E-002	1,4878003E-003	0	-8,351433538342619E-003	1,0159856E-001	7,2855040E-002	2,1145074E+000	1,8443927E-001	3,7966598E-002	1,2170265E+000	5,3111526E-006	3,2056616E-006	1,0328177E-005	5,1403758E-006	4,6340815E-006	5,2622026E-006	1,3375879E-006	1,7782253E-006	7,6982542E-007	1,2621751E-006	3,9122571E-007	3,4731738E-007	9,5758602E-002	1,3719213E-002	9,6736379E-002	8,1532116E+000	1,2188667E+004	8,5075531E+004	8,5944227E+004	-8,1846786E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1846786E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1846786E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1532116E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1532116E+000	6,9798899E+000	8,1532116E+000	-3,283892945206545E-004
1,4186128E+002	1,0420520E+001	1,5448163E+000	1,0534405E+001	-8,4325409E+000	1,214029166473873E+004	2,4856477E+000	-1,5837749E+000	7,2623877E+002	1,5617557E+001	1,000000000000000E+000	38	1,5372060E-002	1,4592244E-003	0	-8,681154146885603E-003	1,3794968E-001	3,1534448E-002	2,1006556E+000	1,7338315E-001	2,0967344E-002	1,2250844E+000	3,4961588E-006	6,7223973E-006	9,2192131E-006	1,2118791E-005	5,0498729E-006	1,0808033E-005	1,5597385E-006	1,3368588E-006	4,7216724E-007	1,1092135E-006	5,8438138E-007	3,4453885E-007	9,3900815E-002	1,3920564E-002	9,4927050E-002	8,4325409E+000	1,5617556E+004	1,0534783E+005	1,0649917E+005	-8,1567459E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1567459E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1567459E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4325409E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4325409E+000	6,7454753E+000	8,4325409E+000	-3,297206085429837E-004
1,1233688E+002	1,0633352E+001	1,6301306E+000	1,0757579E+001	-8,7157898E+000	1,214104608674784E+004	2,4856410E+000	-1,6105428E+000	8,6911121E+002	1,9956810E+001	1,000000000000000E+000	38	1,5365836E-002	1,4283732E-003	0	-9,017050508060700E-003	1,4582536E-001	6,3040420E-002	2,0997710E+000	1,6840629E-001	3,9527569E-002	1,2618790E+000	1,2074968E-005	8,7274102E-006	6,7782139E-006	1,0920158E-005	6,0870957E-006	7,0829469E-006	1,0480029E-006	1,3679195E-006	3,4459399E-007	1,4712491E-006	5,1651068E-007	3,7942439E-007	9,1884263E-002	1,4086183E-002	9,2957720E-002	8,7157898E+000	1,9956811E+004	1,3017839E+005	1,3169923E+005	-8,1284210E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1284210E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1284210E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7157898E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7157898E+000	6,5230060E+000	8,7157898E+000	-3,358963611750972E-004
8,9003143E+001	1,0882837E+001	1,7154320E+000	1,1017207E+001	-8,9576740E+000	1,214181064379754E+004	2,4856408E+000	-1,6374151E+000	1,0424164E+003	2,5272329E+001	1,000000000000000E+000	38	1,5368868E-002	1,3949877E-003	0	-9,361108771342216E-003	1,1679006E-001	8,5468143E-002	2,1116545E+000	1,6912451E-001	6,0617492E-002	1,2925258E+000	2,0795303E-006	5,1473958E-006	3,1900706E-006	8,4634885E-006	6,4714072E-006	1,1745728E-005	1,2638016E-006	1,4681622E-006	5,6202674E-007	1,0667629E-006	4,4463209E-007	1,8919327E-007	8,9660078E-002	1,4132873E-002	9,0767108E-002	8,9576740E+000	2,5272322E+004	1,6032967E+005	1,6230925E+005	-8,1042328E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1042328E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1042328E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,9576740E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,9576740E+000	6,3440795E+000	8,9576740E+000	-3,440582632815159E-004
7,0473549E+001	1,1154728E+001	1,7993593E+000	1,1298923E+001	-9,1633959E+000	1,214256795476680E+004	2,4856458E+000	-1,6611665E+000	1,2550935E+003	3,1830086E+001	1,000000000000000E+000	38	1,5371997E-002	1,3604835E-003	0	-9,708043482153185E-003	1,7451683E-001	4,1232437E-002	2,1212690E+000	1,7613597E-001	3,7856899E-002	1,3368402E+000	1,3759897E-005	9,9875042E-006	2,8811294E-006	1,2941950E-005	1,4524438E-005	3,0028427E-006	1,3584339E-006	1,3320989E-006	3,2238052E-007	1,1837283E-006	2,5177840E-007	5,5573918E-007	8,7374546E-002	1,4094310E-002	8,8504016E-002	9,1633959E+000	3,1830094E+004	1,9732355E+005	1,9987430E+005	-8,0836601E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0836601E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0836601E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,1633959E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,1633959E+000	6,1992774E+000	9,1633959E+000	-3,469347108109692E-004
5,5839867E+001	1,1440677E+001	1,8598976E+000	1,1590872E+001	-9,2337294E+000	1,214332223408262E+004	2,4856379E+000	-1,6861050E+000	1,5324515E+003	3,9457775E+001	1,000000000000000E+000	38	1,5364659E-002	1,3255827E-003	0	-1,005882585160310E-002	1,5714540E-001	6,9419585E-002	2,1215727E+000	1,5077135E-001	5,2038077E-002	1,3537521E+000	1,3665736E-005	1,0317674E-005	9,7750390E-006	7,4846980E-006	7,7373888E-006	3,6744298E-006	1,1994777E-006	9,2321477E-007	3,8671089E-007	9,3508760E-007	6,4731984E-007	2,7921629E-007	8,5156836E-002	1,3843848E-002	8,6274788E-002	9,2337294E+000	3,9457766E+004	2,4271427E+005	2,4590066E+005	-8,0766273E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0766273E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0766273E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,2337294E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,2337294E+000	6,1512399E+000	9,2337294E+000	-3,507823694499160E-004
4,4221729E+001	1,1744242E+001	1,9084713E+000	1,1898297E+001	-9,2300386E+000	1,214408892985241E+004	2,4856343E+000	-1,7112557E+000	1,8858136E+003	4,8517723E+001	1,000000000000000E+000	38	1,5360735E-002	1,2910028E-003	0	-1,041976719281548E-002	1,2333118E-001	9,4991043E-002	2,1218548E+000	1,6826367E-001	6,5993823E-002	1,3795352E+000	9,8484688E-006	7,7027635E-006	6,1839255E-006	7,9532492E-006	3,6444767E-006	6,9843418E-006	1,3662905E-006	1,0531925E-006	4,1158796E-007	9,9637782E-007	4,2841052E-007	5,5436863E-007	8,2957447E-002	1,3480811E-002	8,4045641E-002	9,2300386E+000	4,8517742E+004	2,9856563E+005	3,0248206E+005	-8,0769958E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0769958E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0769958E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,2300386E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,2300386E+000	6,1537428E+000	9,2300386E+000	-3,609413412123813E-004
3,5011173E+001	1,2063486E+001	1,9283195E+000	1,2216633E+001	-9,0817633E+000	1,214484827930178E+004	2,4856420E+000	-1,7359146E+000	2,3574065E+003	5,8733978E+001	1,000000000000000E+000	38	1,5365831E-002	1,2577795E-003	0	-1,078699984398411E-002	1,4804713E-001	6,5214261E-002	2,1232679E+000	1,8110913E-001	7,1633309E-002	1,4199884E+000	9,8127257E-006	8,2028064E-006	8,3376681E-006	1,1858653E-005	5,0041758E-006	8,6321106E-006	1,5262408E-006	1,0207433E-006	4,6433539E-007	1,0667937E-006	4,5409664E-007	4,6833088E-007	8,0829486E-002	1,2920399E-002	8,1855617E-002	9,0817633E+000	5,8733984E+004	3,6743734E+005	3,7210197E+005	-8,0918236E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0918236E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0918236E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,0817633E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,0817633E+000	6,2559581E+000	9,0817633E+000	-3,672326511686228E-004
2,7736723E+001	1,2377959E+001	1,9227444E+000	1,2526405E+001	-8,8295393E+000	1,214563703400589E+004	2,4856551E+000	-1,7607691E+000	2,9843069E+003	7,0312675E+001	1,000000000000000E+000	38	1,5364084E-002	1,2265358E-003	0	-1,116719913617542E-002	1,0246070E-001	4,5915611E-002	1,4929470E+000	1,7028014E-001	6,7593783E-002	1,0517627E+000	5,2464375E-006	2,7880744E-006	4,9700279E-006	1,1743091E-005	4,8694060E-006	3,3936294E-006	1,4211417E-006	1,2092225E-006	3,2335365E-007	6,0891551E-007	2,3358781E-007	4,4444275E-007	7,8885309E-002	1,2253739E-002	7,9831362E-002	8,8295393E+000	7,0312656E+004	4,5264856E+005	4,5807706E+005	-8,1170464E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1170464E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1170464E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,8295393E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,8295393E+000	6,4376521E+000	8,8295393E+000	-3,801992921913175E-004
2,1960661E+001	1,2673878E+001	1,9081630E+000	1,2816718E+001	-8,5620718E+000	1,214636103446700E+004	2,4856601E+000	-1,7849510E+000	3,7980378E+003	8,4185356E+001	1,000000000000000E+000	38	1,5360750E-002	1,1984933E-003	0	-1,153041236383701E-002	1,4453427E-001	7,7023275E-002	2,1327507E+000	1,9716182E-001	8,1375495E-002	1,4873537E+000	4,9610612E-006	5,3303106E-006	9,6186095E-006	1,2825642E-005	7,8873554E-006	8,3379400E-006	1,4346798E-006	8,4658666E-007	4,5524638E-007	1,5190936E-006	2,2157727E-007	4,2047247E-007	7,7153534E-002	1,1616139E-002	7,8023091E-002	8,5620718E+000	8,4185367E+004	5,5915288E+005	5,6545481E+005	-8,1437927E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1437927E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1437927E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5620718E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5620718E+000	6,6419263E+000	8,5620718E+000	-3,632132276615851E-004
1,7399788E+001	1,2967273E+001	1,8757511E+000	1,3102237E+001	-8,2308979E+000	1,214708108655451E+004	2,4856417E+000	-1,8089168E+000	4,8764185E+003	9,9944878E+001	1,000000000000000E+000	38	1,5360157E-002	1,1723309E-003	0	-1,188673424766660E-002	1,2337492E-001	6,5335125E-002	2,1085632E+000	1,9840758E-001	8,2350075E-002	1,5242305E+000	6,9418575E-006	8,6939717E-006	9,7765442E-006	8,0455384E-006	6,3739240E-006	3,1750781E-006	1,8144538E-006	9,2244676E-007	2,6466458E-007	9,5496989E-007	3,6818548E-007	2,9651477E-007	7,5536661E-002	1,0926583E-002	7,6322846E-002	8,2308979E+000	9,9944852E+004	6,9092981E+005	6,9812106E+005	-8,1769104E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1769104E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1769104E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2308979E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2308979E+000	6,9131093E+000	8,2308979E+000	-3,563218838295943E-004
1,3786777E+001	1,3242676E+001	1,8454015E+000	1,3370638E+001	-7,9332280E+000	1,214815737609901E+004	2,4856560E+000	-1,8378166E+000	6,2555645E+003	1,1916370E+002	1,000000000000000E+000	39	1,5365213E-002	1,1491758E-003	0	-1,241996439781601E-002	1,1675592E-001	5,6981921E-002	1,4820056E+000	2,0362364E-001	9,8288685E-002	2,8000733E-001	6,1823494E-006	7,3218030E-006	5,9643025E-006	9,1498996E-006	6,9378307E-006	5,3957933E-006	1,6630007E-006	1,1956146E-006	2,0994624E-007	1,0884365E-006	8,3729873E-008	9,7491913E-008	7,4074969E-002	1,0322541E-002	7,4790746E-002	7,9332280E+000	1,1916370E+005	8,5512356E+005	8,6338650E+005	-8,2066772E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2066772E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2066772E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,9332280E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,9332280E+000	7,1760402E+000	7,9332280E+000	-5,332301501494111E-004
1,0911301E+001	1,3507245E+001	1,7950094E+000	1,3625995E+001	-7,5698156E+000	1,214888324005343E+004	2,4856606E+000	-1,8612339E+000	8,1260010E+003	1,4101779E+002	1,000000000000000E+000	39	1,5362343E-002	1,1274291E-003	0	-1,279844413952431E-002	1,2459907E-001	1,0197075E-001	2,1143973E+000	2,1288703E-001	2,0301649E-001	2,5354928E-001	5,4951606E-006	6,9684447E-006	4,3512396E-006	9,8290502E-006	2,9824444E-006	1,2276631E-005	1,9539059E-006	7,5931291E-007	2,8459718E-007	1,0662939E-006	2,4518536E-007	2,2460388E-007	7,2749555E-002	9,6678576E-003	7,3389135E-002	7,5698156E+000	1,4101778E+005	1,0611430E+006	1,0704721E+006	-8,2430183E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2430183E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2430183E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,5698156E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,5698156E+000	7,5248885E+000	7,5698156E+000	-3,784797417082982E-004
