freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	x	Pwe/W	Rwe/Ohm	
1,0000616E+000	2,4251015E+001	2,2088764E+000	2,4351404E+001	-5,2043610E+000	1,462712049010673E+005	2,7086353E+000	-1,4738894E-001	7,2048008E+004	5,9281165E+002	2,000000000000000E+000	39	1,4792939E-002	6,0747785E-004	0	-8,162222445190321E-004	4,0896103E-002	3,7249755E-003	4,1065395E-002	5,2043610E+000	5,9281175E+005	6,5084160E+006	6,5353580E+006	-8,4795639E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4795639E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4795639E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,2043610E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,2043610E+000	1,0978891E+001	8,4795639E+001	-1,058341094859417E-004	3,045434936548447E-005	-3,9922289E-004	1,8377467E+004
7,9444051E-001	2,4520979E+001	2,2105119E+000	2,4620413E+001	-5,1511641E+000	1,462738858332937E+005	2,7086234E+000	-1,5664044E-001	9,0628734E+004	7,3056854E+002	2,000000000000000E+000	39	1,4791541E-002	6,0078362E-004	0	-9,535895676870714E-004	4,0452663E-002	3,6467181E-003	4,0616702E-002	5,1511641E+000	7,3056813E+005	8,1041200E+006	8,1369830E+006	-8,4848839E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4848839E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4848839E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,1511641E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,1511641E+000	1,1092896E+001	8,4848839E+001	-1,373673231680393E-004	3,557970888521431E-005	-4,2427998E-004	1,7291980E+004
6,3126236E-001	2,4811758E+001	2,2144387E+000	2,4910381E+001	-5,1001105E+000	1,462772513460447E+005	2,7086225E+000	-1,6750196E-001	1,1385355E+005	8,9973193E+002	2,000000000000000E+000	39	1,4791429E-002	5,9378572E-004	0	-1,116140063779933E-003	3,9984971E-002	3,5686416E-003	4,0143907E-002	5,1001105E+000	8,9973238E+005	1,0081079E+007	1,0121150E+007	-8,4899887E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4899887E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4899887E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,1001105E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,1001105E+000	1,1204536E+001	8,4899887E+001	-1,625504960928616E-004	4,164468644590538E-005	-4,5369955E-004	1,6170691E+004
5,0118715E-001	2,5124332E+001	2,2023654E+000	2,5220676E+001	-5,0096660E+000	1,462814816497129E+005	2,7086253E+000	-1,8041010E-001	1,4418858E+005	1,0995023E+003	2,000000000000000E+000	39	1,4791332E-002	5,8647641E-004	0	-1,305245204266468E-003	3,9498545E-002	3,4623896E-003	3,9650008E-002	5,0096660E+000	1,0995024E+006	1,2542997E+007	1,2591095E+007	-8,4990334E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4990334E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4990334E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,0096660E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,0096660E+000	1,1407886E+001	8,4990334E+001	-1,891051404865349E-004	4,870045349202350E-005	-4,8866338E-004	1,5013712E+004
3,9821118E-001	2,5481707E+001	2,1970153E+000	2,5576244E+001	-4,9278164E+000	1,462867948597604E+005	2,7086253E+000	-1,9554667E-001	1,8191714E+005	1,3423513E+003	2,000000000000000E+000	39	1,4792949E-002	5,7838630E-004	0	-1,544465993776927E-003	3,8954262E-002	3,3586097E-003	3,9098781E-002	4,9278164E+000	1,3423521E+006	1,5569035E+007	1,5626796E+007	-8,5072182E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5072182E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5072182E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,9278164E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,9278164E+000	1,1598330E+001	8,5072182E+001	-2,392207895104592E-004	5,762610278443098E-005	-5,2966265E-004	1,3851554E+004
3,1619295E-001	2,5878416E+001	2,2535203E+000	2,5976351E+001	-4,9768233E+000	1,462934762521107E+005	2,7086225E+000	-2,1378097E-001	2,2336055E+005	1,6810209E+003	2,000000000000000E+000	39	1,4792108E-002	5,6944520E-004	0	-1,883446106838612E-003	3,8351417E-002	3,3396825E-003	3,8496554E-002	4,9768233E+000	1,6810205E+006	1,9304092E+007	1,9377146E+007	-8,5023178E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5023178E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5023178E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,9768233E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,9768233E+000	1,1483552E+001	8,5023178E+001	-3,389801130616850E-004	7,027390656637173E-005	-5,7905191E-004	1,2670082E+004
2,5117323E-001	2,6244366E+001	2,4067781E+000	2,6354494E+001	-5,2397375E+000	1,463018769419200E+005	2,7086229E+000	-2,3537192E-001	2,6327569E+005	2,1957024E+003	2,000000000000000E+000	39	1,4795840E-002	5,6141621E-004	0	-2,394811620545160E-003	3,7785638E-002	3,4651873E-003	3,7944194E-002	5,2397375E+000	2,1957030E+006	2,3942722E+007	2,4043192E+007	-8,4760262E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4760262E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4760262E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,2397375E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,2397375E+000	1,0904356E+001	8,4760262E+001	-5,113655137065475E-004	8,935364142100851E-005	-6,3753378E-004	1,1507843E+004
1,9957349E-001	2,6505430E+001	2,6136365E+000	2,6633980E+001	-5,6315932E+000	1,463124402474486E+005	2,7086244E+000	-2,6110172E-001	3,0512100E+005	2,9382610E+003	2,000000000000000E+000	39	1,4794960E-002	5,5549189E-004	0	-3,166788548828407E-003	3,7364807E-002	3,6844537E-003	3,7546024E-002	5,6315932E+000	2,9382603E+006	2,9797514E+007	2,9942030E+007	-8,4368408E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4368408E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4368408E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,6315932E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,6315932E+000	1,0141208E+001	8,4368408E+001	-7,719769282832469E-004	1,181571385492755E-004	-7,0722651E-004	1,0373828E+004
1,5846863E-001	2,6658409E+001	2,7727547E+000	2,6802219E+001	-5,9380116E+000	1,463257351465154E+005	2,7086258E+000	-2,9148471E-001	3,6221413E+005	3,8765623E+003	2,000000000000000E+000	39	1,4792825E-002	5,5192539E-004	0	-4,298131150803548E-003	3,7110150E-002	3,8598457E-003	3,7310343E-002	5,9380116E+000	3,8765618E+006	3,7270868E+007	3,7471928E+007	-8,4061989E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4061989E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4061989E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,9380116E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,9380116E+000	9,6144133E+000	8,4061989E+001	-1,131342601975141E-003	1,603690521352741E-004	-7,8952301E-004	9,2925137E+003
1,2590662E-001	2,6773905E+001	2,8093183E+000	2,6920889E+001	-5,9899826E+000	1,463424602331934E+005	2,7086320E+000	-3,2695937E-001	4,4995663E+005	4,8999736E+003	2,000000000000000E+000	39	1,4795181E-002	5,4957997E-004	0	-5,895441613630935E-003	3,6943063E-002	3,8763424E-003	3,7145875E-002	5,9899826E+000	4,8999730E+006	4,6698668E+007	4,6955036E+007	-8,4010017E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4010017E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4010017E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,9899826E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,9899826E+000	9,5303917E+000	8,4010017E+001	-1,597310462827387E-003	2,199668531101220E-004	-8,8561262E-004	8,2843076E+003
1,0002181E-001	2,6924805E+001	2,7488971E+000	2,7064766E+001	-5,8294339E+000	1,463635051518152E+005	2,7086244E+000	-3,6838216E-001	5,7885119E+005	5,9713887E+003	2,000000000000000E+000	39	1,4791888E-002	5,4653670E-004	0	-8,086561866937646E-003	3,6757335E-002	3,7527529E-003	3,6948409E-002	5,8294339E+000	5,9713920E+006	5,8488356E+007	5,8792392E+007	-8,4170563E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4170563E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4170563E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,8294339E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,8294339E+000	9,7947664E+000	8,4170563E+001	-2,191120253306711E-003	3,017204957535080E-004	-9,9780888E-004	7,3527568E+003
7,9420954E-002	2,7185202E+001	2,6302185E+000	2,7312145E+001	-5,5262713E+000	1,463900005825521E+005	2,7086468E+000	-4,1408718E-001	7,6189163E+005	7,0658633E+003	2,000000000000000E+000	39	1,4793822E-002	5,4165727E-004	0	-1,105494293468735E-002	3,6443572E-002	3,5259826E-003	3,6613747E-002	5,5262713E+000	7,0658590E+006	7,3030784E+007	7,3371808E+007	-8,4473732E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4473732E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4473732E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,5262713E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,5262713E+000	1,0335720E+001	8,4473732E+001	-2,968381067749708E-003	4,124747844220418E-004	-1,1216159E-003	6,5412476E+003
6,3119084E-002	2,7543932E+001	2,5198791E+000	2,7658958E+001	-5,2272000E+000	1,464233299849086E+005	2,7086308E+000	-4,6552849E-001	1,0006443E+006	8,3055332E+003	2,000000000000000E+000	39	1,4796377E-002	5,3495786E-004	0	-1,510466287581333E-002	3,6004294E-002	3,2938819E-003	3,6154650E-002	5,2272000E+000	8,3055380E+006	9,0784928E+007	9,1164056E+007	-8,4772797E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4772797E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4772797E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,2272000E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,2272000E+000	1,0930656E+001	8,4772797E+001	-4,049719941125974E-003	5,635752803318220E-004	-1,2609448E-003	5,8183999E+003
5,0094575E-002	2,8055000E+001	2,4974866E+000	2,8165945E+001	-5,0871229E+000	1,464653173389151E+005	2,7086308E+000	-5,2181339E-001	1,2721148E+006	1,0001933E+004	2,000000000000000E+000	39	1,4796495E-002	5,2533281E-004	0	-2,072839157377809E-002	3,5364021E-002	3,1481434E-003	3,5503868E-002	5,0871229E+000	1,0001928E+007	1,1235466E+008	1,1279897E+008	-8,4912880E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4912880E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4912880E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,0871229E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,0871229E+000	1,1233294E+001	8,4912880E+001	-5,623728697964766E-003	7,734041592365388E-004	-1,4133998E-003	5,1908037E+003
3,9821938E-002	2,8615450E+001	2,7096083E+000	2,8743450E+001	-5,4092321E+000	1,465181298663169E+005	2,7086329E+000	-5,8235949E-001	1,4749973E+006	1,3107699E+004	2,000000000000000E+000	39	1,4789759E-002	5,1454362E-004	0	-2,869286480262353E-002	3,4635603E-002	3,2796594E-003	3,4790535E-002	5,4092321E+000	1,3107702E+007	1,3842691E+008	1,3904611E+008	-8,4590767E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4590767E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4590767E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,4092321E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,4092321E+000	1,0560733E+001	8,4590767E+001	-7,964473228845435E-003	1,070569363752907E-003	-1,5773982E-003	4,6511357E+003
3,1629652E-002	2,9062426E+001	3,1616950E+000	2,9233900E+001	-6,2087779E+000	1,465846116837049E+005	2,7086170E+000	-6,4809787E-001	1,5914966E+006	1,8615391E+004	2,000000000000000E+000	39	1,4794103E-002	5,0605985E-004	0	-4,011219678005803E-002	3,4006219E-002	3,6995292E-003	3,4206863E-002	6,2087779E+000	1,8615390E+007	1,7111341E+008	1,7212301E+008	-8,3791222E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3791222E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3791222E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,2087779E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,2087779E+000	9,1920395E+000	8,3791222E+001	-1,141933197743451E-002	1,496639993286123E-003	-1,7554489E-003	4,1793330E+003
2,5115162E-002	2,9227100E+001	3,7185881E+000	2,9462709E+001	-7,2508326E+000	1,466683298839041E+005	2,7086310E+000	-7,1738023E-001	1,7041431E+006	2,7146688E+004	2,000000000000000E+000	39	1,4801977E-002	5,0239702E-004	0	-5,645987057038004E-002	3,3669785E-002	4,2838347E-003	3,3941209E-002	7,2508326E+000	2,7146686E+007	2,1336565E+008	2,1508566E+008	-8,2749168E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2749168E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2749168E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,2508326E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,2508326E+000	7,8597307E+000	8,2749168E+001	-1,634767379032200E-002	2,106593682084213E-003	-1,9431183E-003	3,7757258E+003
1,9949377E-002	2,9096748E+001	4,1227388E+000	2,9387373E+001	-8,0645962E+000	1,467737182938037E+005	2,7086320E+000	-7,9077953E-001	1,9351069E+006	3,8085098E+004	2,000000000000000E+000	39	1,4798163E-002	5,0355517E-004	0	-7,955979314393964E-002	3,3691701E-002	4,7738007E-003	3,4028221E-002	8,0645962E+000	3,8085108E+007	2,6879040E+008	2,7147514E+008	-8,1935402E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1935402E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1935402E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0645962E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0645962E+000	7,0576258E+000	8,1935402E+001	-2,309992257355960E-002	2,968482851479941E-003	-2,1419306E-003	3,4252683E+003
1,5841872E-002	2,8923368E+001	4,2020502E+000	2,9227016E+001	-8,2662220E+000	1,469064235761792E+005	2,7086349E+000	-8,6599606E-001	2,3908503E+006	4,9420359E+004	2,000000000000000E+000	39	1,4794864E-002	5,0620508E-004	0	-1,116295194140983E-001	3,3859450E-002	4,9191751E-003	3,4214918E-002	8,2662220E+000	4,9420348E+007	3,4016806E+008	3,4373926E+008	-8,1733780E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1733780E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1733780E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2662220E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2662220E+000	6,8831563E+000	8,1733780E+001	-3,206972627015867E-002	4,165047456825114E-003	-2,3456672E-003	3,1277681E+003
1,2591705E-002	2,8939150E+001	4,0509048E+000	2,9221298E+001	-7,9684916E+000	1,470733746267136E+005	2,7086296E+000	-9,4171053E-001	3,1202083E+006	5,9963727E+004	2,000000000000000E+000	39	1,4792085E-002	5,0620903E-004	0	-1,552692906371158E-001	3,3891186E-002	4,7440915E-003	3,4221616E-002	7,9684916E+000	5,9963720E+007	4,2837325E+008	4,3254976E+008	-8,2031509E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2031509E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2031509E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,9684916E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,9684916E+000	7,1438732E+000	8,2031509E+001	-4,363977122301745E-002	5,793305995452335E-003	-2,5507449E-003	2,8762869E+003
9,9972636E-003	2,9155180E+001	3,7936876E+000	2,9400963E+001	-7,4137034E+000	1,472836422032329E+005	2,7086284E+000	-1,0182717E+000	4,1964055E+006	6,9867859E+004	2,000000000000000E+000	39	1,4791689E-002	5,0310220E-004	0	-2,139511661431910E-001	3,3728160E-002	4,3887263E-003	3,4012493E-002	7,4137034E+000	6,9867872E+007	5,3694726E+008	5,4147379E+008	-8,2586296E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2586296E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2586296E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,4137034E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,4137034E+000	7,6851821E+000	8,2586296E+001	-5,868187550607520E-002	7,982805669204745E-003	-2,7581197E-003	2,6600254E+003
1,0000186E+006	6,2198086E+000	5,4387236E-001	6,2435417E+000	-4,9973454E+000	2,193568126023478E+005	2,5965352E+000	-1,7468262E-002	2,9262745E-001	2,2204807E-003	3,000000000000000E+000	38	1,3689927E-002	2,1926539E-003	0	-1,040993609436959E-005	1,5955667E-001	1,3951951E-002	1,6016550E-001	4,9973454E+000	2,2204807E+000	2,5393763E+001	2,5490660E+001	-8,5002655E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5002655E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5002655E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,9973454E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,9973454E+000	1,1436155E+001	8,5002655E+001	0,000000000000000E+000	3,884087119888659E-007	-4,5356959E-005	1,4864302E+005
7,9433269E+005	6,3058019E+000	5,9662533E-001	6,3339639E+000	-5,4049673E+000	2,193572435946860E+005	2,5965447E+000	-2,6445020E-002	3,3582729E-001	2,9796704E-003	3,000000000000000E+000	38	1,4672598E-002	2,3164954E-003	0	-1,189817021624185E-005	1,5717706E-001	1,4871355E-002	1,5787902E-001	5,4049673E+000	2,9796710E+000	3,1492479E+001	3,1633127E+001	-8,4595032E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4595032E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4595032E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,4049673E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,4049673E+000	1,0569116E+001	8,4595032E+001	-1,488234121872261E-006	4,439367280279780E-007	-6,8665679E-005	9,8186531E+004
6,3095681E+005	6,4002228E+000	6,4556456E-001	6,4326982E+000	-5,7597127E+000	2,193576745801177E+005	2,5965359E+000	-2,9060695E-002	3,9073366E-001	3,9352635E-003	3,000000000000000E+000	38	1,4648885E-002	2,2772537E-003	0	-1,112211487418002E-005	1,5467095E-001	1,5601031E-002	1,5545577E-001	5,7597127E+000	3,9352632E+000	3,9014790E+001	3,9212753E+001	-8,4240288E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4240288E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4240288E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,7597127E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,7597127E+000	9,9141483E+000	8,4240288E+001	7,760553420618343E-007	4,149810597981463E-007	-7,5457137E-005	8,9348719E+004
5,0120622E+005	6,5001659E+000	6,8983102E-001	6,5366678E+000	-6,0578480E+000	2,193581055976294E+005	2,5965352E+000	-3,1506717E-002	4,6032119E-001	5,1266490E-003	3,000000000000000E+000	38	1,4727342E-002	2,2530351E-003	0	-1,896536830782942E-005	1,5212886E-001	1,6144697E-002	1,5298314E-001	6,0578480E+000	5,1266470E+000	4,8307583E+001	4,8578854E+001	-8,3942154E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3942154E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3942154E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,0578480E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,0578480E+000	9,4228382E+000	8,3942154E+001	-7,843253433649403E-006	7,076233907740022E-007	-8,1808299E-005	8,2412117E+004
3,9810347E+005	6,6023269E+000	7,3333704E-001	6,6429286E+000	-6,3380075E+000	2,193585365927946E+005	2,5965476E+000	-3,2877009E-002	5,4515570E-001	6,6436790E-003	3,000000000000000E+000	38	1,4692685E-002	2,2117782E-003	0	-2,340161328859783E-005	1,4961593E-001	1,6618218E-002	1,5053602E-001	6,3380075E+000	6,6436763E+000	5,9813889E+001	6,0181721E+001	-8,3661995E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3661995E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3661995E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,3380075E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,3380075E+000	9,0031271E+000	8,3661995E+001	-4,436244980768405E-006	8,731456556012844E-007	-8,5366722E-005	7,8977609E+004
3,1622997E+005	6,7056322E+000	7,7998734E-001	6,7508430E+000	-6,6347294E+000	2,193589675803861E+005	2,5965383E+000	-3,5580307E-002	6,4525229E-001	8,6136777E-003	3,000000000000000E+000	38	1,4656857E-002	2,1711150E-003	0	-2,636804959212896E-005	1,4713761E-001	1,7114788E-002	1,4812964E-001	6,6347294E+000	8,6136761E+000	7,4052681E+001	7,4551964E+001	-8,3365273E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3365273E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3365273E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6347294E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6347294E+000	8,5971041E+000	8,3365273E+001	-2,966436303531130E-006	9,838273825020597E-007	-9,2385628E-005	7,2976836E+004
2,5118764E+005	6,8119287E+000	8,2626438E-001	6,8618574E+000	-6,9160018E+000	2,193593986022715E+005	2,5965438E+000	-3,7893966E-002	7,6683658E-001	1,1118790E-002	3,000000000000000E+000	38	1,4601107E-002	2,1278651E-003	0	-2,743688970271614E-005	1,4467274E-001	1,7548323E-002	1,4573313E-001	6,9160018E+000	1,1118787E+001	9,1666061E+001	9,2337936E+001	-8,3084000E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3084000E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3084000E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,9160018E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,9160018E+000	8,2442484E+000	8,3084000E+001	-1,068840110587187E-006	1,023707244098880E-006	-9,8393342E-005	6,8521297E+004
1,9954350E+005	6,9212170E+000	8,7628365E-001	6,9764690E+000	-7,2157302E+000	2,193598295979159E+005	2,5965521E+000	-3,9901860E-002	9,1020215E-001	1,4360049E-002	3,000000000000000E+000	38	1,4727850E-002	2,1110752E-003	0	-2,958843912170010E-005	1,4220378E-001	1,8004181E-002	1,4333899E-001	7,2157302E+000	1,4360045E+001	1,1342106E+002	1,1432649E+002	-8,2784271E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2784271E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2784271E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,2157302E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,2157302E+000	7,8983750E+000	8,2784271E+001	-2,151549418983955E-006	1,103984445710132E-006	-1,0360726E-004	6,5073461E+004
1,5848613E+005	7,0349126E+000	9,3677509E-001	7,0970092E+000	-7,5849342E+000	2,193602605812405E+005	2,5965359E+000	-4,2070087E-002	1,0719970E+000	1,8677274E-002	3,000000000000000E+000	38	1,4634460E-002	2,0620602E-003	0	-3,390151882835522E-005	1,3967155E-001	1,8598786E-002	1,4090443E-001	7,5849342E+000	1,8677261E+001	1,4026096E+002	1,4149904E+002	-8,2415070E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2415070E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2415070E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,5849342E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,5849342E+000	7,5097136E+000	8,2415070E+001	-4,313079706655119E-006	1,264911248562775E-006	-1,0923649E-004	6,1719289E+004
1,2590929E+005	7,1580501E+000	1,0038909E+000	7,2281032E+000	-7,9834571E+000	2,193606915953923E+005	2,5965559E+000	-4,3762915E-002	1,2591453E+000	2,4288472E-002	3,000000000000000E+000	38	1,4582797E-002	2,0175136E-003	0	-4,252132257114216E-005	1,3700803E-001	1,9214885E-002	1,3834888E-001	7,9834571E+000	2,4288477E+001	1,7318425E+002	1,7487914E+002	-8,2016541E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2016541E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2016541E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,9834571E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,9834571E+000	7,1303067E+000	8,2016541E+001	-8,619803742786946E-006	1,586527715655548E-006	-1,1363286E-004	5,9332336E+004
1,0000371E+005	7,2804775E+000	1,0831749E+000	7,3606129E+000	-8,4622793E+000	2,193611225826375E+005	2,5965514E+000	-4,5727938E-002	1,4692829E+000	3,1818129E-002	3,000000000000000E+000	38	1,4636446E-002	1,9884820E-003	0	-4,917527408091377E-005	1,3437916E-001	1,9992664E-002	1,3585825E-001	8,4622793E+000	3,1818136E+001	2,1386314E+002	2,1621710E+002	-8,1537720E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1537720E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1537720E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4622793E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4622793E+000	6,7214236E+000	8,1537720E+001	-6,653951509771608E-006	1,834795592818080E-006	-1,1873494E-004	5,6782605E+004
